"","id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","weight_Kg","weight_class"
"1911","2376-P",20,1798.39638425317,"PYDRJ","Nottingham","Texas","UK","Local Pumpkin Festival","1660 F","1507 G",412,1528,15,"Porcelain Doll",815.599267234996,"heavy"
"1912","2005-P",72,1778.82329364028,"NUZNN","Houston","California","UK","Regional Pumpkin Festival","1297 S","1911 U",437,1762,1,"Porcelain Doll",806.722582149786,"heavy"
"1913","2893-P",89,1730.66416707449,"UTUXY","Los Angeles","New York","France","Local Pumpkin Festival","1913 D","1458 U",408,1467,13,"Porcelain Doll",784.881708423803,"heavy"
"1914","2295-P",94,1700.48885954916,"PEWLQ","Houston","California","France","Regional Pumpkin Festival","1663 K","1501 S",420,1594,11,"Lady Godiva",771.196761700301,"heavy"
"1915","2507-P",23,1687.27551481407,"DHFBX","Los Angeles","Florida","France","Regional Pumpkin Festival","1606 C","1675 U",447,1878,-14,"Porcelain Doll",765.204315108422,"heavy"
"1916","2108-P",42,1651.97309715208,"OLAPQ","Chicago","Florida","USA","Local Pumpkin Festival","1813 V","1576 R",414,1556,2,"Lady Godiva",749.194148368289,"heavy"
"1917","2388-P",34,1635.514631534,"SLOMZ","Chicago","California","France","National Pumpkin Festival","1362 G","1096 T",-3,0,0,"Porcelain Doll",741.729991625395,"heavy"
"1918","2342-P",99,1632.00632452313,"IJSTC","Nottingham","Florida","France","National Pumpkin Festival","1945 B","1555 E",431,1710,-9,"Porcelain Doll",740.138922686226,"heavy"
"1919","2454-P",60,1560.36048215441,"DKCVP","Paris","Florida","UK","Regional Pumpkin Festival","1893 B","1600 F",401,1392,8,"Lady Godiva",707.646477167535,"heavy"
"1920","2370-P",91,1559.17765765022,"JNVNS","Houston","California","USA","Local Pumpkin Festival","1169 B","1390 M",421,1568,2,"Lady Godiva",707.110048820964,"heavy"
"1921","2692-P",92,1541.94511528313,"EWFIJ","Houston","Florida","France","National Pumpkin Festival","1527 E","1406 G",407,1450,2,"Hooligan",699.294836863098,"heavy"
"1922","2554-P",57,1507.93114291616,"MCXYN","Nottingham","New York","USA","Local Pumpkin Festival","1973 K","1973 P",409,1546,2,"White Pumpkin",683.868999054947,"heavy"
"1923","2970-P",2,1503.01497016475,"QNPRG","Paris","New York","France","Local Pumpkin Festival","1686 N","1481 E",396,1365,13,"White Pumpkin",681.639442251585,"heavy"
"1924","2734-P",71,1480.59481544979,"AUORY","Chicago","Texas","France","Local Pumpkin Festival","1039 P","1332 W",410,1460,5,"Porcelain Doll",671.471571632557,"heavy"
"1925","2900-P",4,1483.13939022087,"XJWBU","Nottingham","California","France","National Pumpkin Festival","1885 I","1416 E",418,1541,-8,"Porcelain Doll",672.625573796311,"heavy"
"1926","2513-P",31,1472.02012680098,"VEQSO","Chicago","Texas","UK","Regional Pumpkin Festival","1881 W","1094 Y",378,1218,25,"Hooligan",667.582823946025,"heavy"
"1927","2815-P",12,1458.64649411198,"OSURS","New York","California","France","Local Pumpkin Festival","1023 I","1620 I",401,1414,1,"White Pumpkin",661.517684404525,"heavy"
"1928","2145-P",47,1431.74472113326,"UIZNM","Nottingham","Florida","France","Regional Pumpkin Festival","1380 S","1528 S",373,1201,16,"White Pumpkin",649.317333847284,"heavy"
"1929","2657-P",9,1405.51707164384,"VOASI","New York","California","France","National Pumpkin Festival","1743 G","1717 C",400,1402,4,"Lady Godiva",637.422708228501,"heavy"
"1930","2494-P",19,1404.32684547547,"QDGDF","Los Angeles","California","France","Local Pumpkin Festival","1144 G","1041 N",403,1422,-4,"Porcelain Doll",636.882923118128,"heavy"
"1931","2584-P",51,1384.63982112892,"XIGGR","Chicago","New York","USA","National Pumpkin Festival","1143 U","1072 R",394,1382,-1,"White Pumpkin",627.954567405406,"heavy"
"1932","2062-P",60,1381.45382278878,"GVIHG","Los Angeles","Texas","France","Regional Pumpkin Festival","1389 H","1584 S",398,1406,0,"Porcelain Doll",626.509670198994,"heavy"
"1933","2508-P",9,1369.92349222694,"QLAOV","Chicago","New York","France","Local Pumpkin Festival","1322 I","1303 X",394,1350,2,"Hooligan",621.280495341014,"heavy"
"1934","2487-P",11,1338.71393870283,"EXGUX","Nottingham","Texas","USA","National Pumpkin Festival","1470 F","1663 B",375,1166,10,"Hooligan",607.126502813074,"heavy"
"1935","2671-P",63,1339.27468727995,"UTXAE","New York","New York","UK","Regional Pumpkin Festival","1444 L","1915 E",391,1303,-1,"Lady Godiva",607.380810557799,"heavy"
"1936","2459-P",18,1319.71963469498,"EHOQS","Los Angeles","California","USA","Regional Pumpkin Festival","1232 U","1410 G",378,1200,6,"Lady Godiva",598.512305984117,"heavy"
"1937","2464-P",99,1303.45149611868,"TZIDM","Paris","Texas","UK","Regional Pumpkin Festival","1192 V","1510 N",393,1346,-2,"White Pumpkin",591.134465359945,"heavy"
"1938","2343-P",26,1305.67478989251,"UCDFU","Houston","Texas","USA","Regional Pumpkin Festival","1030 J","1137 B",378,1222,5,"Hooligan",592.142761856013,"heavy"
"1939","2203-P",60,1289.73921940476,"FHGZN","Los Angeles","Florida","UK","Local Pumpkin Festival","1049 Y","1828 J",384,1259,8,"White Pumpkin",584.915745761795,"heavy"
"1940","2923-P",97,1279.57770639565,"TWBKF","Paris","Florida","France","Local Pumpkin Festival","1651 L","1520 F",404,1395,-11,"White Pumpkin",580.307349839296,"heavy"
"1941","2910-P",9,1272.95101334713,"SVNGL","Nottingham","New York","France","National Pumpkin Festival","1765 S","1104 H",370,1164,12,"Hooligan",577.302046869449,"heavy"
"1942","2610-P",34,1265.25017651636,"RXIMO","New York","Florida","USA","Local Pumpkin Festival","1963 N","1677 A",-3,-2,1,"White Pumpkin",573.809603862295,"heavy"
"1943","2772-P",52,1260.94971065503,"VXHYS","Chicago","Florida","UK","Regional Pumpkin Festival","1051 Z","1004 B",391,1334,-2,"Hooligan",571.859279208629,"heavy"
"1944","2283-P",75,1263.94491732679,"MKJBA","Houston","Florida","UK","Local Pumpkin Festival","1037 I","1609 O",379,1188,9,"Porcelain Doll",573.217649581312,"heavy"
"1945","2260-P",72,1236.50541598909,"WKFNC","Paris","Texas","France","Regional Pumpkin Festival","1443 Q","1116 U",370,1093,10,"Lady Godiva",560.773431287567,"heavy"
"1946","2235-P",34,1247.16722737625,"ITYXF","Chicago","New York","UK","Regional Pumpkin Festival","1024 O","1298 S",376,1213,0,"Porcelain Doll",565.608719898527,"heavy"
"1947","2140-P",53,1242.64661536273,"ZKDGY","Nottingham","New York","USA","National Pumpkin Festival","1055 I","1868 F",382,1227,2,"Lady Godiva",563.558555720057,"heavy"
"1948","2998-P",44,1219.82955346275,"VAOFI","Houston","California","UK","Local Pumpkin Festival","1308 Q","1784 O",390,1289,-5,"Hooligan",553.210681842517,"heavy"
"1949","2073-P",89,1230.29522636905,"SYZVW","Paris","Florida","France","National Pumpkin Festival","1113 K","1613 C",388,1249,-6,"Lady Godiva",557.957018761475,"heavy"
"1950","2725-P",47,1216.74013069458,"WQZJU","Chicago","New York","France","National Pumpkin Festival","1624 K","1275 M",384,1264,0,"Porcelain Doll",551.809583081444,"heavy"
"1951","2656-P",47,1213.72133817803,"XGXTH","Paris","California","France","National Pumpkin Festival","1408 D","1476 G",375,1165,-1,"Lady Godiva",550.440516180513,"heavy"
"1952","2294-P",39,1184.18625944015,"CZOQM","Chicago","New York","USA","National Pumpkin Festival","1372 U","1246 D",376,1153,-1,"White Pumpkin",537.045922648592,"heavy"
"1953","2012-P",85,1174.82364802714,"KCGUX","New York","New York","France","Local Pumpkin Festival","1207 J","1605 C",387,1247,-7,"Lady Godiva",532.799840375122,"heavy"
"1954","2823-P",94,1165.27401677389,"ZTNVK","Los Angeles","New York","UK","Regional Pumpkin Festival","1483 U","1543 C",393,1306,-7,"White Pumpkin",528.468941847568,"heavy"
"1955","2242-P",96,1163.98627022579,"DPRVY","Houston","California","USA","Regional Pumpkin Festival","1023 V","1508 Y",374,1205,-7,"Porcelain Doll",527.884929807616,"heavy"
"1956","2111-P",98,1175.89378440287,"OMXIU","Chicago","California","USA","Regional Pumpkin Festival","1261 M","1241 U",365,1072,5,"White Pumpkin",533.285162994499,"heavy"
"1957","2058-P",82,1155.40408201516,"AODTF","Paris","Texas","France","Local Pumpkin Festival","1404 B","1241 J",358,1088,11,"White Pumpkin",523.992780959255,"heavy"
"1958","2871-P",75,1138.27624488436,"AMWOL","Paris","Texas","USA","Local Pumpkin Festival","1797 U","1104 E",349,994,17,"Porcelain Doll",516.225054369323,"heavy"
"1959","2384-P",99,1121.13007644378,"NUGCB","Houston","New York","UK","National Pumpkin Festival","1131 E","1360 Z",368,1126,-3,"Porcelain Doll",508.449014260216,"heavy"
"1960","2463-P",17,1109.53934371192,"DALPR","New York","California","France","National Pumpkin Festival","1114 G","1095 L",365,1130,-3,"Porcelain Doll",503.192446127855,"heavy"
"1961","2135-P",87,1094.29983186908,"CNSSW","Paris","Texas","UK","Local Pumpkin Festival","1878 K","1643 M",373,1200,-7,"Lady Godiva",496.281102888472,"medium"
"1962","2782-P",57,1079.65912491549,"ODGZS","Paris","Florida","USA","Regional Pumpkin Festival","1204 S","1860 W",364,1059,6,"Porcelain Doll",489.641326492285,"medium"
"1963","2874-P",59,1069.14617278147,"IEBVU","Paris","Florida","France","Regional Pumpkin Festival","1896 Z","1077 J",366,1081,3,"Lady Godiva",484.873547746701,"medium"
"1964","2776-P",8,1068.01495702751,"KPILH","Houston","California","USA","Local Pumpkin Festival","1680 G","1378 A",346,928,12,"Porcelain Doll",484.360524729029,"medium"
"1965","2054-P",74,1052.9064898584,"DFRXQ","Chicago","California","France","National Pumpkin Festival","1994 R","1594 S",354,1017,5,"Lady Godiva",477.508612180682,"medium"
"1966","2585-P",6,1055.50673735235,"BUZOV","Chicago","New York","USA","Local Pumpkin Festival","1479 C","1739 X",358,1034,3,"Porcelain Doll",478.687862744829,"medium"
"1967","2963-P",39,1055.50153148975,"XXMMJ","Houston","New York","France","Regional Pumpkin Festival","1488 B","1771 U",365,1093,-8,"Lady Godiva",478.685501809411,"medium"
"1968","2454-P",33,1047.32269731201,"JNYBN","Paris","Texas","France","National Pumpkin Festival","1906 S","1449 U",359,1012,1,"Hooligan",474.976279960096,"medium"
"1969","2022-P",55,1052.93150185049,"MQZDB","Chicago","New York","France","Local Pumpkin Festival","1112 S","1996 C",377,1201,-14,"Hooligan",477.519955487749,"medium"
"1970","2770-P",32,1050.31729140859,"HRXJJ","Chicago","Florida","France","National Pumpkin Festival","1502 L","1630 G",349,997,6,"Porcelain Doll",476.334372520903,"medium"
"1971","2783-P",61,1027.10612686183,"SILVC","Paris","California","France","Local Pumpkin Festival","1907 D","1216 L",358,1029,-6,"Hooligan",465.807767284278,"medium"
"1972","2553-P",21,1006.14643878024,"KCRJU","Nottingham","New York","USA","Regional Pumpkin Festival","1993 J","1656 J",348,957,8,"Lady Godiva",456.302239809633,"medium"
"1973","2886-P",2,992.891265161335,"GHMIN","Los Angeles","New York","France","Regional Pumpkin Festival","1874 K","1780 L",346,958,1,"Porcelain Doll",450.29082320242,"medium"
"1974","2921-P",6,989.97252666764,"HCQBO","Houston","New York","UK","Regional Pumpkin Festival","1842 E","1251 C",348,1003,1,"White Pumpkin",448.967132275574,"medium"
"1975","2256-P",43,982.613189772703,"YPLZP","Los Angeles","Florida","France","National Pumpkin Festival","1651 X","1573 A",376,1151,-13,"Hooligan",445.629564522768,"medium"
"1976","2162-P",32,975.888053795323,"ELBHR","New York","New York","UK","National Pumpkin Festival","1410 Y","1240 H",364,1074,-5,"Lady Godiva",442.579616233706,"medium"
"1977","2998-P",7,962.871291328222,"EHYOG","Nottingham","California","France","Regional Pumpkin Festival","1418 R","1660 I",348,979,-3,"Hooligan",436.676322597833,"medium"
"1978","2648-P",85,976.744072782807,"ADALR","Chicago","New York","France","National Pumpkin Festival","1946 D","1262 B",341,928,4,"Lady Godiva",442.96783346159,"medium"
"1979","2684-P",63,978.492816401646,"GGKQM","Paris","New York","USA","Regional Pumpkin Festival","1876 W","1623 N",337,915,8,"White Pumpkin",443.760914467866,"medium"
"1980","2543-P",47,958.185616550967,"DXMUN","Paris","California","UK","National Pumpkin Festival","1272 S","1780 K",331,835,16,"White Pumpkin",434.551300023114,"medium"
"1981","2278-P",41,952.925499697216,"CUPQD","Los Angeles","Florida","France","Regional Pumpkin Festival","1724 F","1503 A",351,999,-3,"Hooligan",432.165759499871,"medium"
"1982","2419-P",34,952.250355187804,"CXKMJ","Paris","California","UK","National Pumpkin Festival","1717 O","1040 H",365,1096,-12,"Porcelain Doll",431.859571513743,"medium"
"1983","2065-P",22,957.320357566141,"MIJJR","Houston","Florida","France","Regional Pumpkin Festival","1294 G","1275 G",346,911,3,"Lady Godiva",434.158892320245,"medium"
"1984","2603-P",41,945.364565260708,"ZVZYP","Los Angeles","California","France","Local Pumpkin Festival","1713 M","1798 A",337,884,12,"Hooligan",428.736764290571,"medium"
"1985","2513-P",92,931.341477259994,"LHTYF","Los Angeles","Texas","France","Regional Pumpkin Festival","1207 E","1278 W",356,1026,-12,"White Pumpkin",422.377087192741,"medium"
"1986","2991-P",12,933.034404491074,"SSDBJ","Los Angeles","Florida","France","Local Pumpkin Festival","1712 O","1832 Y",325,780,17,"Porcelain Doll",423.144854644478,"medium"
"1987","2192-P",4,924.441063904203,"PEOUT","Houston","California","UK","National Pumpkin Festival","1791 J","1123 S",341,900,4,"White Pumpkin",419.247648029117,"medium"
"1988","2281-P",96,913.39126512222,"OCRHZ","Los Angeles","Texas","France","Local Pumpkin Festival","1421 V","1735 N",345,962,-4,"Porcelain Doll",414.236401415973,"medium"
"1989","2054-P",93,915.787886133417,"WOQOO","Chicago","Texas","UK","Local Pumpkin Festival","1853 U","1503 N",337,878,1,"White Pumpkin",415.323304368897,"medium"
"1990","2434-P",80,900.873427134939,"QFJTX","Nottingham","Florida","UK","National Pumpkin Festival","1053 F","1003 P",349,950,-8,"Lady Godiva",408.55937738546,"medium"
"1991","2788-P",56,885.995844824426,"KMNHO","Paris","California","UK","Regional Pumpkin Festival","1822 I","1182 D",346,976,-5,"Lady Godiva",401.812174523549,"medium"
"1992","2701-P",23,882.384806008451,"YYLDW","New York","Florida","UK","Regional Pumpkin Festival","1757 Z","1389 E",5,4,-3,"Porcelain Doll",400.174515196576,"medium"
"1993","2435-P",72,834.255869220011,"UZFVL","Houston","Texas","UK","National Pumpkin Festival","1272 T","1141 H",4,-1,5,"Hooligan",378.347332979597,"medium"
"1994","2883-P",68,831.665346695669,"YGWHQ","Houston","Florida","France","Local Pumpkin Festival","1490 H","1967 L",332,834,4,"Lady Godiva",377.172492832503,"medium"
"1995","2005-P",65,831.960722787306,"AFLNZ","Los Angeles","Texas","France","Local Pumpkin Festival","1184 I","1970 F",326,800,2,"Hooligan",377.306450243676,"medium"
"1996","2359-P",92,839.927209613845,"DASVN","Los Angeles","Texas","France","Local Pumpkin Festival","1798 D","1413 Q",-1,-4,3,"Lady Godiva",380.919369439385,"medium"
"1997","2924-P",2,821.124851550907,"VGVII","Paris","New York","USA","Regional Pumpkin Festival","1448 J","1589 H",327,781,2,"Hooligan",372.392222925581,"medium"
"1998","2622-P",5,828.228764218278,"HCQQS","Chicago","Florida","USA","Regional Pumpkin Festival","1560 W","1598 T",336,884,-1,"Porcelain Doll",375.61395202643,"medium"
"1999","2160-P",17,822.691999094561,"RXTEE","Nottingham","Florida","USA","National Pumpkin Festival","1048 O","1005 K",331,833,-7,"Lady Godiva",373.102947435175,"medium"
"2000","2513-P",23,796.375465849973,"WGFGV","New York","Texas","France","Local Pumpkin Festival","1085 A","1024 A",342,899,-6,"Hooligan",361.168011723344,"medium"
"2001","2939-P",10,795.689190895297,"DCEWL","Nottingham","California","UK","Local Pumpkin Festival","1858 E","1155 T",330,834,-6,"Porcelain Doll",360.856775916234,"medium"
"2002","2700-P",1,780.899906406924,"BTHTB","Los Angeles","New York","France","National Pumpkin Festival","1470 G","1959 W",334,859,-8,"Lady Godiva",354.149617418106,"medium"
"2003","2235-P",50,775.173487663269,"ORYNT","Los Angeles","California","France","National Pumpkin Festival","1521 G","1781 S",329,844,-3,"White Pumpkin",351.552602114861,"medium"
"2004","2205-P",71,778.113112337515,"HLTKO","Los Angeles","Florida","France","Regional Pumpkin Festival","1560 G","1436 T",334,818,-8,"White Pumpkin",352.885765232433,"medium"
"2005","2082-P",79,756.068277771585,"YBWLZ","Chicago","New York","USA","National Pumpkin Festival","1015 D","1331 R",325,827,-9,"Porcelain Doll",342.888107832918,"medium"
"2006","2996-P",26,767.838940314017,"YWPII","New York","New York","France","National Pumpkin Festival","1221 L","1077 K",308,673,14,"Lady Godiva",348.226276786402,"medium"
"2007","2068-P",44,747.817216154188,"WRTAM","Houston","Texas","France","Regional Pumpkin Festival","1218 X","1382 I",298,623,19,"Porcelain Doll",339.146129775142,"medium"
"2008","2260-P",28,749.210851737298,"SQNQY","Houston","Texas","France","Local Pumpkin Festival","1743 T","1651 Q",330,795,-3,"Porcelain Doll",339.778164053196,"medium"
"2009","2146-P",30,740.218636412174,"OYBAE","Nottingham","Florida","France","Regional Pumpkin Festival","1058 E","1061 M",326,785,-7,"Lady Godiva",335.700061864931,"medium"
"2010","2303-P",52,734.794170228764,"PGTET","Houston","Texas","USA","Regional Pumpkin Festival","1832 V","1003 B",323,757,-6,"White Pumpkin",333.239986498306,"medium"
"2011","2735-P",36,730.753608409315,"BCLFT","Nottingham","New York","UK","National Pumpkin Festival","1660 E","1632 W",-3,1,0,"White Pumpkin",331.40753215842,"medium"
"2012","2057-P",62,739.208815615624,"QCQYJ","Houston","California","France","Local Pumpkin Festival","1411 O","1211 K",316,697,8,"Lady Godiva",335.242093249716,"medium"
"2013","2007-P",15,734.554983559065,"PJBHC","Chicago","Texas","France","Local Pumpkin Festival","1540 L","1930 I",325,800,-5,"Hooligan",333.13151181817,"medium"
"2014","2196-P",46,733.856629689224,"EEGKK","Chicago","Florida","France","Local Pumpkin Festival","1473 Q","1247 L",317,754,-8,"White Pumpkin",332.814798045,"medium"
"2015","2704-P",48,731.48705419153,"TXTMT","Los Angeles","Florida","USA","Regional Pumpkin Festival","1533 N","1789 Z",349,1006,-31,"White Pumpkin",331.740160631079,"medium"
"2016","2914-P",7,727.420973367058,"DHDQO","Houston","Florida","France","National Pumpkin Festival","1386 J","1676 S",1,2,3,"Lady Godiva",329.896133046285,"medium"
"2017","2733-P",21,726.62279219646,"CSBRW","Nottingham","Florida","USA","Local Pumpkin Festival","1778 L","1990 Y",303,657,14,"Lady Godiva",329.534146120844,"medium"
"2018","2561-P",99,724.752183946781,"MHTHR","Nottingham","New York","UK","National Pumpkin Festival","1090 K","1998 H",318,718,5,"Porcelain Doll",328.685797708291,"medium"
